id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,default_time,payoff_time,status_time
12470,41,-2,20,58,24060.69,28.151322167,9.65,161.06,2.6824968062,9.9,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,42,-2,20,58,22965.06,26.879434178,9.65,161.0,3.0294986398,9.4,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,43,-2,20,58,21865.5,26.405955389,9.65,156.04,2.6941105489,9.4,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,44,-2,20,58,20739.7,25.897799542,9.65,150.91,1.8755149375,9.2,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,45,-2,20,58,19552.72,23.791306763,9.65,154.87,1.6391549258,9.1,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,46,-2,20,58,18360.71,22.234654349,9.65,155.61,1.1759090317,9.0,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,47,-2,20,58,17187.93,21.653517808,9.65,149.58,1.6681823188,8.8,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,48,-2,20,58,15916.68,20.480545647,9.65,146.45,2.7159028846,8.3,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,49,-2,20,58,14671.75,17.844187607,9.65,154.94,2.4566338212,8.2,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,50,-2,20,58,13354.23,15.833030821,9.65,158.94,2.3664098989,8.2,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,51,-2,20,58,12021.44,14.283404132,9.65,158.6,1.2690442628,7.8,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,52,-2,20,58,10655.41,12.461553093,9.65,161.13,1.0810494182,8.0,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,53,-2,20,58,9281.47,10.100026711,9.65,173.17,0.8929961554,7.6,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,54,-2,20,58,7817.87,8.1859057845,9.65,179.97,1.5073587076,7.3,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,55,-2,20,58,6356.09,6.651614747,9.65,180.07,2.4222748689,7.2,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,56,-2,20,58,5403.52,5.6123671855,9.65,181.43,1.7170529058,6.6,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12470,57,-2,20,58,3885.29,3.9110737909,9.65,187.2,2.5560517331,6.2,0,0,1,0,52000.0,640,100.0,9.65,97.99,0,0,0
12478,20,-3,20,57,36551.32,33.730333908,10.75,199.21,3.5563345819,5.3,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,21,-3,20,57,35962.7,31.653790735,10.75,208.86,3.3469293746,5.2,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,22,-3,20,57,35358.12,29.986011154,10.75,216.77,3.2787956953,5.0,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,23,-3,20,57,34737.14,28.777025124,10.75,221.91,2.9871094449,5.0,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,24,-3,20,57,34099.32,28.016339073,10.75,223.75,3.1211950891,4.7,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,25,-3,20,57,33444.2,27.169657257,10.75,226.29,2.8991367167,4.7,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,26,-3,20,57,32771.31,26.763753274,10.75,225.1,2.1513648831,4.7,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,27,-3,20,57,32080.19,26.518587469,10.75,222.39,2.3617217155,4.4,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,28,-3,20,57,31370.32,26.252877326,10.75,219.67,1.2291722496,4.6,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,29,-3,20,57,30886.42,26.121413724,10.75,217.37,1.6929686703,4.5,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,30,-3,20,57,29892.32,25.832092853,10.75,212.73,2.2742178006,4.7,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,31,-3,20,57,29123.13,26.679906825,10.75,200.67,1.8506891663,4.7,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,32,-3,20,57,28333.08,27.985266978,10.75,186.12,1.1041627602,5.0,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,33,-3,20,57,27521.61,28.027039259,10.75,180.52,0.8368586627,5.0,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,34,-3,20,57,26688.13,28.302383334,10.75,173.35,-0.314447747,5.8,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,35,-3,20,57,25832.05,29.297553822,10.75,162.09,-2.805844087,6.5,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,36,-3,20,57,24952.75,30.282507217,10.75,151.48,-3.516567987,7.8,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,37,-3,20,57,24049.62,28.830564685,10.75,153.35,-4.146710947,9.0,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,38,-3,20,57,23121.99,26.772287162,10.75,158.77,-3.339549297,9.5,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,39,-3,20,57,22169.2,25.768080911,10.75,158.16,-0.241080652,10.0,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,40,-3,20,57,21190.58,24.938063233,10.75,156.21,1.5859655122,9.8,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,41,-3,20,57,20185.43,23.039816776,10.75,161.06,2.6824968062,9.9,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,42,-3,20,57,19153.02,21.869562573,10.75,161.0,3.0294986398,9.4,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,43,-3,20,57,18092.61,21.315424715,10.75,156.04,2.6941105489,9.4,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,44,-3,20,57,17003.45,20.713225819,10.75,150.91,1.8755149375,9.2,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,45,-3,20,57,15884.75,18.855662504,10.75,154.87,1.6391549258,9.1,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,46,-3,20,57,14735.72,17.408548765,10.75,155.61,1.1759090317,9.0,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,47,-3,20,57,13555.53,16.659872907,10.75,149.58,1.6681823188,8.8,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,48,-3,20,57,12343.34,15.494302346,10.75,146.45,2.7159028846,8.3,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,49,-3,20,57,11098.28,13.168030878,10.75,154.94,2.4566338212,8.2,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,50,-3,20,57,9819.46,11.357509456,10.75,158.94,2.3664098989,8.2,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,51,-3,20,57,8505.97,9.8593747459,10.75,158.6,1.2690442628,7.8,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,52,-3,20,57,7156.86,8.1653503758,10.75,161.13,1.0810494182,8.0,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,53,-3,20,57,6237.18,6.6213162461,10.75,173.17,0.8929961554,7.6,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,54,-3,20,57,4247.88,4.3391117329,10.75,179.97,1.5073587076,7.3,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,55,-3,20,57,2783.45,2.8416512066,10.75,180.07,2.4222748689,7.2,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12478,56,-3,20,57,1279.16,1.2961178155,10.75,181.43,1.7170529058,6.6,0,0,0,0,46558.0,618,90.0,10.75,95.1,0,0,0
12483,20,-2,20,39,18448.01,22.682351078,9.38,199.21,3.5563345819,5.3,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,21,-2,20,39,17677.72,20.731019273,9.38,208.86,3.3469293746,5.2,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,22,-2,20,39,16888.73,19.083037045,9.38,216.77,3.2787956953,5.0,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,23,-2,20,39,16114.01,17.78592406,9.38,221.91,2.9871094449,5.0,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,24,-2,20,39,15320.62,16.771155092,9.38,223.75,3.1211950891,4.7,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,25,-2,20,39,14492.73,15.686805696,9.38,226.29,2.8991367167,4.7,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,26,-2,20,39,13653.21,14.856241598,9.38,225.1,2.1513648831,4.7,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,27,-2,20,39,12801.75,14.099501732,9.38,222.39,2.3617217155,4.4,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,28,-2,20,39,11918.34,13.289073359,9.38,219.67,1.2291722496,4.6,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,29,-2,20,39,11026.69,12.424966832,9.0,217.37,1.6929686703,4.5,0,0,1,0,30125.0,600,75.3,9.0,97.99,0,0,0
12483,30,-2,20,39,10399.29,11.973596743,9.38,212.73,2.2742178006,4.7,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,31,-2,20,39,9475.97,11.566205512,9.38,200.67,1.8506891663,4.7,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,32,-2,20,39,8505.56,11.193336165,9.38,186.12,1.1041627602,5.0,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,33,-2,20,39,7526.89,10.212684668,9.38,180.52,0.8368586627,5.0,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,34,-2,20,39,6522.44,9.2158611953,9.38,173.35,-0.314447747,5.8,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,35,-2,20,39,5494.88,8.3033179564,9.38,162.09,-2.805844087,6.5,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,36,-2,20,39,4442.87,7.1838621089,9.38,151.48,-3.516567987,7.8,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,37,-2,20,39,3370.18,5.3829332561,9.38,153.35,-4.146710947,9.0,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,38,-2,20,39,2266.09,3.4958950626,9.38,158.77,-3.339549297,9.5,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12483,39,-2,20,39,1140.28,1.7658935856,9.38,158.16,-0.241080652,10.0,0,0,1,0,30125.0,600,75.3,9.38,97.99,0,0,0
12489,20,-3,20,29,5751.38,20.334527194,13.0,199.21,3.5563345819,5.3,0,0,0,0,12098.05,665,89.6,13.0,95.1,0,0,0
12489,21,-3,20,29,5178.01,17.461468414,13.0,208.86,3.3469293746,5.2,0,0,0,0,12098.05,665,89.6,13.0,95.1,0,0,0
12489,22,-3,20,29,2233.46,7.2569169483,13.0,216.77,3.2787956953,5.0,0,0,0,0,12098.05,665,89.6,13.0,95.1,0,1,2
12498,20,-1,20,47,73900.33,36.360972262,8.99,199.21,3.5563345819,5.3,0,0,1,0,101625.0,625,100.1,8.99,99.51,0,1,2
12499,20,-1,20,60,57863.07,41.300176724,9.37,199.21,3.5563345819,5.3,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,21,-1,20,60,57001.8,38.805641738,9.37,208.86,3.3469293746,5.2,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,22,-1,20,60,56085.71,36.788714951,9.37,216.77,3.2787956953,5.0,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,23,-1,20,60,55194.95,35.36584542,9.37,221.91,2.9871094449,5.0,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,24,-1,20,60,54628.65,34.715146132,9.37,223.75,3.1211950891,4.7,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,25,-1,20,60,53366.14,33.532196484,9.37,226.29,2.8991367167,4.7,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,26,-1,20,60,52277.77,33.021981687,9.37,225.1,2.1513648831,4.7,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,27,-1,20,60,51456.25,32.899132879,9.37,222.39,2.3617217155,4.4,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,28,-1,20,60,50292.84,32.553447182,9.37,219.67,1.2291722496,4.6,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,29,-1,20,60,49177.45,32.168289875,9.0,217.37,1.6929686703,4.5,0,0,1,0,70125.0,624,100.2,9.0,99.51,0,0,0
12499,30,-1,20,60,48406.61,32.354709343,9.37,212.73,2.2742178006,4.7,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,31,-1,20,60,47402.18,33.587481322,9.37,200.67,1.8506891663,4.7,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,32,-1,20,60,45783.26,34.976410956,9.37,186.12,1.1041627602,5.0,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,33,-1,20,60,45031.56,35.469350904,9.37,180.52,0.8368586627,5.0,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,34,-1,20,60,43820.91,35.943396982,9.37,173.35,-0.314447747,5.8,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,35,-1,20,60,42582.04,37.353544178,9.37,162.09,-2.805844087,6.5,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,36,-1,20,60,41314.09,38.779702078,9.37,151.48,-3.516567987,7.8,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,37,-1,20,60,40058.35,37.142475877,9.37,153.35,-4.146710947,9.0,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,0,0
12499,38,-1,20,60,38712.58,34.669313695,9.37,158.77,-3.339549297,9.5,0,0,1,0,70125.0,624,100.2,9.37,99.51,0,1,2
12512,20,0,20,40,14962.82,26.466696474,9.88,199.21,3.5563345819,5.3,0,0,0,0,23125.0,546,79.7,9.88,102.24,0,0,0
12512,21,0,20,40,14413.21,24.316600595,9.88,208.86,3.3469293746,5.2,0,0,0,0,23125.0,546,79.7,9.88,102.24,0,0,0
12512,22,0,20,40,13853.72,22.519806211,9.88,216.77,3.2787956953,5.0,0,0,0,0,23125.0,546,79.7,9.88,102.24,0,0,0
12512,23,0,20,40,13530.05,21.484237709,9.88,221.91,2.9871094449,5.0,0,0,0,0,23125.0,546,79.7,9.88,102.24,0,0,0
12512,24,0,20,40,12993.66,20.46283844,9.88,223.75,3.1211950891,4.7,0,0,0,0,23125.0,546,79.7,9.88,102.24,0,0,0
12512,25,0,20,40,12565.19,19.565958064,9.88,226.29,2.8991367167,4.7,0,0,0,0,23125.0,546,79.7,9.88,102.24,1,0,1
12513,20,-3,20,57,14901.9,31.8278272,11.75,199.21,3.5563345819,5.3,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,21,-3,20,57,14647.23,29.838480947,11.75,208.86,3.3469293746,5.2,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,22,-3,20,57,14400.35,28.265088682,11.75,216.77,3.2787956953,5.0,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,23,-3,20,57,14164.47,27.158134684,11.75,221.91,2.9871094449,5.0,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,24,-3,20,57,13821.77,26.283131029,11.75,223.75,3.1211950891,4.7,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,25,-3,20,57,13525.15,25.430401102,11.75,226.29,2.8991367167,4.7,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,26,-3,20,57,13288.79,25.118079212,11.75,225.1,2.1513648831,4.7,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,27,-3,20,57,12978.06,24.829673288,11.75,222.39,2.3617217155,4.4,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,28,-3,20,57,12641.53,24.485296753,11.75,219.67,1.2291722496,4.6,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,29,-3,20,57,12389.52,24.251095283,11.75,217.37,1.6929686703,4.5,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,30,-3,20,57,12075.46,24.151906896,11.75,212.73,2.2742178006,4.7,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,31,-3,20,57,11642.43,24.685257794,11.75,200.67,1.8506891663,4.7,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,32,-3,20,57,11434.66,26.140066866,11.75,186.12,1.1041627602,5.0,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,33,-3,20,57,11099.85,26.161838918,11.75,180.52,0.8368586627,5.0,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,34,-3,20,57,10635.35,26.103841452,11.75,173.35,-0.314447747,5.8,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,35,-3,20,57,10393.45,27.282237869,11.75,162.09,-2.805844087,6.5,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,36,-3,20,57,10025.82,28.160547167,11.75,151.48,-3.516567987,7.8,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,37,-3,20,57,9640.94,26.74927909,11.75,153.35,-4.146710947,9.0,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,38,-3,20,57,9245.29,24.775850732,11.75,158.77,-3.339549297,9.5,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,39,-3,20,57,8837.66,23.774813316,11.75,158.16,-0.241080652,10.0,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,40,-3,20,57,8443.19,22.997160294,11.75,156.21,1.5859655122,9.8,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,41,-3,20,57,7993.15,21.115761622,11.75,161.06,2.6824968062,9.9,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,42,-3,20,57,7548.63,19.94889043,11.75,161.0,3.0294986398,9.4,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,43,-3,20,57,7090.91,19.334925982,11.75,156.04,2.6941105489,9.4,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,44,-3,20,57,6623.4,18.674089971,11.75,150.91,1.8755149375,9.2,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,0,0
12513,45,-3,20,57,6143.93,16.879339287,11.75,154.87,1.6391549258,9.1,0,0,0,0,18842.2,756,84.3,11.75,95.1,0,1,2
12563,20,7,20,47,8959.88,39.760562837,11.375,199.21,3.5563345819,5.3,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,21,7,20,47,8743.37,37.007099626,11.38,208.86,3.3469293746,5.2,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,22,7,20,47,8520.65,34.748416186,11.375,216.77,3.2787956953,5.0,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,23,7,20,47,8368.05,33.335644715,11.375,221.91,2.9871094449,5.0,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,24,7,20,47,8060.3,31.845614101,13.125,223.75,3.1211950891,4.7,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,25,7,20,47,7830.76,30.5914468,13.125,226.29,2.8991367167,4.7,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,26,7,20,47,7593.61,29.821827876,13.125,225.1,2.1513648831,4.7,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,27,7,20,47,7348.6,29.21129559,13.125,222.39,2.3617217155,4.4,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,28,7,20,47,7098.58,28.566839641,14.5,219.67,1.2291722496,4.6,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,29,7,20,47,6846.02,27.841974025,14.5,217.37,1.6929686703,4.5,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,30,7,20,47,6584.2,27.361237768,14.5,212.73,2.2742178006,4.7,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,31,7,20,47,6308.01,27.788902067,14.5,200.67,1.8506891663,4.7,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,32,7,20,47,6102.01,28.982866537,14.25,186.12,1.1041627602,5.0,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,33,7,20,47,5737.75,28.098152326,14.25,180.52,0.8368586627,5.0,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,34,7,20,47,5434.05,27.711577561,14.25,173.35,-0.314447747,5.8,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,35,7,20,47,5119.39,27.920517226,14.25,162.09,-2.805844087,6.5,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,36,7,20,47,4903.34,28.615291728,12.25,151.48,-3.516567987,7.8,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,37,7,20,47,4442.77,25.611293676,12.25,153.35,-4.146710947,9.0,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,38,7,20,47,4205.37,23.41516558,12.25,158.77,-3.339549297,9.5,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,39,7,20,47,3715.86,20.769409658,12.25,158.16,-0.241080652,10.0,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,40,7,20,47,3333.22,18.863253987,10.5,156.21,1.5859655122,9.8,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,41,7,20,47,2935.38,16.11157888,10.5,161.06,2.6824968062,9.9,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,42,7,20,47,2605.79,14.30787057,10.5,161.0,3.0294986398,9.4,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,43,7,20,47,2152.84,12.196557799,10.5,156.04,2.6941105489,9.4,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,44,7,20,47,1677.14,9.8245521826,10.0,150.91,1.8755149375,9.2,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,45,7,20,47,1374.57,7.8462298913,10.0,154.87,1.6391549258,9.1,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,46,7,20,47,808.26,4.5917163247,10.0,155.61,1.1759090317,9.0,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12563,47,7,20,47,472.66,2.7934235331,10.0,149.58,1.6681823188,8.8,0,0,0,0,11272.82,705,80.6,0.0,123.64,0,0,0
12586,20,-3,20,37,7993.76,25.423760831,13.75,199.21,3.5563345819,5.3,0,0,0,0,12008.0,567,80.0,13.75,95.1,0,0,0
12586,21,-3,20,37,7993.76,24.249101767,13.75,208.86,3.3469293746,5.2,0,0,0,0,12008.0,567,80.0,13.75,95.1,0,1,2
12629,20,-3,20,37,11165.36,24.378542165,9.5,199.21,3.5563345819,5.3,0,0,0,0,19699.68,591,90.1,9.5,95.1,0,0,0
12629,21,-3,20,37,10661.84,22.203581016,9.5,208.86,3.3469293746,5.2,0,0,0,0,19699.68,591,90.1,9.5,95.1,0,0,0
12629,22,-3,20,37,10146.28,20.358876215,9.5,216.77,3.2787956953,5.0,0,0,0,0,19699.68,591,90.1,9.5,95.1,0,0,0
12629,23,-3,20,37,9618.36,18.852558232,9.5,221.91,2.9871094449,5.0,0,0,0,0,19699.68,591,90.1,9.5,95.1,0,0,0
12629,24,-3,20,37,9077.81,17.646727566,9.5,223.75,3.1211950891,4.7,0,0,0,0,19699.68,591,90.1,9.5,95.1,0,0,0
12629,25,-3,20,37,8524.33,16.384795602,9.5,226.29,2.8991367167,4.7,0,0,0,0,19699.68,591,90.1,9.5,95.1,0,0,0
12629,26,-3,20,37,7957.58,15.376293309,9.5,225.1,2.1513648831,4.7,0,0,0,0,19699.68,591,90.1,9.5,95.1,0,0,0
12629,27,-3,20,37,7377.28,14.428698171,9.5,222.39,2.3617217155,4.4,0,0,0,0,19699.68,591,90.1,9.5,95.1,0,0,0
12629,28,-3,20,37,6783.08,13.430813715,9.5,219.67,1.2291722496,4.6,0,0,0,0,19699.68,591,90.1,9.5,95.1,0,0,0
12629,29,-3,20,37,6174.66,12.355478795,9.5,217.37,1.6929686703,4.5,0,0,0,0,19699.68,591,90.1,9.5,95.1,0,0,0
12629,30,-3,20,37,5551.67,11.351180753,9.5,212.73,2.2742178006,4.7,0,0,0,0,19699.68,591,90.1,9.5,95.1,0,1,2
12633,20,-2,20,58,22922.92,39.02026154,12.25,199.21,3.5563345819,5.3,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,21,-2,20,58,22273.43,36.162895841,12.25,208.86,3.3469293746,5.2,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,22,-2,20,58,22178.15,34.694250638,12.25,216.77,3.2787956953,5.0,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,23,-2,20,58,21869.78,33.419420401,12.25,221.91,2.9871094449,5.0,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,24,-2,20,58,21757.22,32.974007465,12.25,223.75,3.1211950891,4.7,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,25,-2,20,58,21427.67,32.11004836,12.25,226.29,2.8991367167,4.7,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,26,-2,20,58,20959.94,31.575185659,12.25,225.1,2.1513648831,4.7,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,27,-2,20,58,20529.32,31.303340281,12.25,222.39,2.3617217155,4.4,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,28,-2,20,58,20154.04,31.111628111,12.25,219.67,1.2291722496,4.6,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,29,-2,20,58,19806.88,30.899242857,12.25,217.37,1.6929686703,4.5,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,30,-2,20,58,19408.59,30.938312258,12.25,212.73,2.2742178006,4.7,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,31,-2,20,58,18997.1,32.102306057,12.25,200.67,1.8506891663,4.7,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,32,-2,20,58,18428.59,33.576114469,12.25,186.12,1.1041627602,5.0,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
12633,33,-2,20,58,18135.56,34.067245359,12.25,180.52,0.8368586627,5.0,0,0,0,0,27452.0,604,95.0,12.25,97.99,0,0,0
